tweet_id,tweet_created,airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_location,user_timezone,newairline_sentiment,users,hashtags
948826795641581568,2018-01-04 08:01:51,negative,False,0,0, así se bajó un pasajero de ryanair hao de esperar para desembarcar #tech #news,,,Santiago,negative,,tech|news
930223802050600961,2017-11-14 00:00:11,positive,False,0,0,#holacolombia  hola  la nueva @iberia. los que nos entienden  quienes nos encanta jar.,,,Caracas,positive,iberia,holacolombia
926079704712564736,2017-11-02 13:33:01,neutral,False,0,0,¿te has enterado ya? samsung regaló un #note8abordo  casi 200 pasajeros de un vuelo de iberia ,,,Madrid,neutral,,note8abordo
940556828534083584,2017-12-12 12:19:57,negative,False,0,0,#esnoticia los empleados de iberia en el prat convocan una huelga entre el 21  el 24 de diciembre @agenttraveles ,,,,negative,agenttraveles,esnoticia
927276475103039493,2017-11-05 20:48:34,neutral,False,0,0,el @iberia procedente de madrid nos traía hoy arcoiris al @aeropueo_lcg #acoruña ,,,London,neutral,iberia|aeropueo_lcg,acoruña
941307697038839809,2017-12-14 14:03:38,negative,False,0,0,ryanair convoca huelga en las navidades #turismo ,,,,negative,,turismo
948646532194107392,2018-01-03 20:05:32,negative,True,0,0,@ryanair una hora de retraso para embarcar de opoo  madrid sin ninguna explicación? os pasáis muy mucho #ryanair se luce,,,Athens,negative,ryanair,ryanair
930914188075073538,2017-11-15 21:43:32,negative,False,0,0,tripulación de cabina ryanair - valencia. sin experiencia. - (todo país) #empleo #trabajo #valencia,,,Madrid,negative,,empleo|trabajo|valencia
934550582043521025,2017-11-25 22:33:16,positive,False,0,0,vuelo en #ryanair ... grandes @unpinguino @hoeralia esto es muy bueno #caceres #yosoyhoera ,,"Cáceres, España",Greenland,positive,unpinguino|hoeralia,ryanair|caceres|yosoyhoera
940930211075551232,2017-12-13 13:03:38,neutral,False,0,0,"#marketing mariana díez, directora de marketing de quilosa-selena iberia ",,,Madrid,neutral,,marketing
924945955501244416,2017-10-30 10:27:55,negative,True,0,0,"@henkuai #spainchinaproject director de comunicación de @iberia: “con nuestros 25 vuelos semanales  china, todavía perdemos dinero”",,,,negative,henkuai|iberia,spainchinaproject
946324884296171520,2017-12-28 10:20:08,neutral,False,0,0,iberia busca técnicos de mantenimiento para trabajar en #madrid  #barcelona #empleo ,,,Madrid,neutral,,madrid|barcelona|empleo
924948118264844288,2017-10-30 10:36:30,neutral,False,0,0,aerolínea #iberia estrenará dos #rutas para #américa en verano de 2018: ,,,Belgrade,neutral,,iberia|rutas|américa
926792519207174146,2017-11-04 12:45:30,positive,False,0,0,estrenando compañía  ruta!! ✈️👌🏻🌁 #flylevel #iberia #ilovemyjob ,,,Madrid,positive,,flylevel|iberia|ilovemyjob
945510733248217088,2017-12-26 04:25:00,negative,True,0,0,@leos #tipicodenavidad @iberia perdió mi maleta hace  días  no saben dónde está. tengo medicamentos que no estoy… ,,,Pacific Time (US & Canada),negative,leos|iberia,tipicodenavidad
932730084422766592,2017-11-20 21:59:16,neutral,True,0,0,@ryanair #ryanairinflight pues oye... 🙄,,,Madrid,neutral,ryanair,ryanairinflight
941675308201271298,2017-12-15 14:24:23,neutral,False,0,0,"""ryanair cede  reconocerá  los sindicatos"" #noticias",,,Madrid,neutral,,noticias
944345070211424256,2017-12-22 23:13:04,negative,False,0,0,faltan más de 12 hs para un vuelo que tengo que tomar de #madrid  méxico. intenté solicitar menú vegetariano  la… ,,,Buenos Aires,negative,,madrid
938047386819223552,2017-12-05 14:08:19,negative,False,0,0,nuestras montañas... con @iberia #paraísonatural ,,,Madrid,negative,iberia,paraísonatural
943040778988900352,2017-12-19 08:50:17,negative,True,0,0,"@donostiair @iberia @airnostrumlam no vuelvo  coger avión  #donostia, reubicados en el de bilbo, autobús  llegada  la 1am.",,,Madrid,negative,donostiair|iberia|airnostrumlam,donostia
931606439331876864,2017-11-17 19:34:18,neutral,True,0,0,@iberia #holaargentina no gane nada 😥,,,,neutral,iberia,holaargentina
941342024464257024,2017-12-14 16:20:02,positive,True,0,0,"@miturelsalvador #ministroduae hemos logrado posicionar  el salvador como un destino atractivo, revistas especia… ",,,Pacific Time (US & Canada),positive,miturelsalvador,ministroduae
941366482159751173,2017-12-14 17:57:13,neutral,True,0,0,@iberia #cumpleañosfeliz daniela. gran detalle del@personal de vuelo al felicitar  una pasajera 👌vuelo ib522,,,,neutral,iberia|personal,cumpleañosfeliz
941598645568274433,2017-12-15 09:19:45,neutral,False,0,0,ación ryanair - ryanair reconocerá  los sindicatos de pilotos para evitar huelgas #fb,,,America/Barbados,neutral,,fb
940918294063779840,2017-12-13 12:16:17,neutral,False,0,0,¡te esperamos #afcolegiados! ,,,Athens,neutral,,afcolegiados
927406014944677888,2017-11-06 05:23:18,negative,False,0,0,hola @ryanair @ryanair_es la política de 90 maletas  bordo genial pero si la selección no fuese aleatoria seria mejor  más justo #ryanair,,"El Prat de Llobregat, España",Madrid,negative,ryanair|ryanair_es,ryanair
925117833792704512,2017-10-30 21:50:54,positive,False,0,0,"eajpnv:  gorka__uaran: mañana en #foronda, vuelos  bérgamo, tenerife sur  colonia. #vitoriagasteiz en marcha… ",,,Madrid,positive,,foronda|vitoriagasteiz
933841001034190849,2017-11-23 23:33:39,negative,False,0,0,"gracias  @iberia   su deleznable trato  residentes #melilla,mañana no podré jar.pensé que había comprado un… ",,,,negative,iberia,melilla
947879006971613189,2018-01-01 17:15:40,neutral,False,0,0,"#marketing llega el primer #duelodemarcas de marketingdirecto: ryanair vs. easyjet - nuevo año, nuevos proyectos. … ",,,,neutral,,marketing|duelodemarcas
936322353608511488,2017-11-30 19:53:39,positive,True,0,0,@ryanair alicante #travelthursday,,,,positive,ryanair,travelthursday
937323043923349504,2017-12-03 14:10:02,neutral,False,0,0,vuelo  alguer con ryanair #italia ,,,Madrid,neutral,,italia
948559202527731714,2018-01-03 14:18:31,negative,False,0,0,un pasajero de ryanair desembarca por la puea de emergencia #fb,,,America/Barbados,negative,,fb
943031230924316673,2017-12-19 08:12:20,positive,False,0,0,"vuelta  casa!! ,  #tenerife #teide🌋 ryanair en pico del teide 3718mt ","[28.4380525, -16.3998475]","El Sauzal, España",Madrid,positive,,tenerife|teide
928559153454469120,2017-11-09 09:45:28,neutral,True,0,0,@iberia #hola argentina,,,Buenos Aires,neutral,iberia,hola
932568983206842368,2017-11-20 11:19:06,neutral,False,0,0,"#alicante ryanair rebaja un 15% sus precios desde alicante con motivo del ""black friday"" ",,,,neutral,,alicante
932935504273772544,2017-11-21 11:35:31,neutral,False,0,0,"ryanair lanza ofeas para volar  destinos como pisa, bolonia  marsella por € #blackfriday ",,,Mexico City,neutral,,blackfriday
933478969290231808,2017-11-22 23:35:04,neutral,False,0,0,"el a330 de iberia de hoy estuvo en santo domingo, tokio  johannesburgo #anli",,,Central Time (US & Canada),neutral,,anli
947630451727970304,2018-01-01 00:48:00,positive,True,0,0,@iberia gracias por vuestra atención  #feliz2018 😘😘,,,Madrid,positive,iberia,feliz2018
934516985844682757,2017-11-25 20:19:46,negative,False,0,0, ya va una hora de retraso con @iberia ... desde luego... 😤 ¡qué hambreeeeee!!! jooooo... #valencia parece taaaan lejoooos... 🤦🏽‍♀️,,,Madrid,negative,iberia,valencia
923158101766832128,2017-10-25 12:03:37,neutral,False,0,0, #navarra ryanair seleccionará nuevos tripulantes de cabina en málaga el 10 de noviembre ,,,Madrid,neutral,,navarra
923589619110817793,2017-10-26 16:38:19,positive,False,0,0,la sonrisa del personal de #vueling hace que tu je sea maravilloso. nada que ver con #ryanair. serán las políticas de empresa.,,,,positive,,vueling|ryanair
927649271968563200,2017-11-06 21:29:55,neutral,True,0,0,@iberia #hola argentina,,,,neutral,iberia,hola
924948097041686529,2017-10-30 10:36:25,positive,True,0,0,@henkuai #spainchinaproject @juancierco de @iberia tiene un mensaje claro: iberia apuesta por china pero necesita el apoyo de todos!,,,Madrid,positive,henkuai|juancierco|iberia,spainchinaproject
942701051572117504,2017-12-18 10:20:19,negative,False,0,0,el caos de iberia #munichalpesaustriacos #travel ( +60 destinos en chavetas),,,Madrid,negative,,munichalpesaustriacos|travel
934324280715894784,2017-11-25 07:34:02,negative,False,0,0,"siempre la misma excusa de siempre de ""se ha roto una ventana"". sois unos sinvergüenzas @ryanair @ryanair_es #timonair",,,,negative,ryanair|ryanair_es,timonair
943068396765286400,2017-12-19 10:40:01,neutral,False,0,0,los trabajadores de tierra de #ryanair en españa no irán ... ,,,Pacific Time (US & Canada),neutral,,ryanair
950380748456038400,2018-01-08 14:56:42,negative,False,0,0,#iberia te facilita un número de teléfono para los equipajes  si no han pasado 24 horas ni si quiera se ponen al … ,,"Madrid, Spain",Greenland,negative,,iberia
945521244077559809,2017-12-26 05:06:46,negative,True,0,0,@hypervoila #tipicodenavidad @iberia perdió mi maleta hace  días  no saben dónde está. tengo medicamentos que no… ,,,Pacific Time (US & Canada),negative,hypervoila|iberia,tipicodenavidad
941304976353189888,2017-12-14 13:52:49,negative,False,0,0,"#ryanair  pilotos #italia : si huelga, sanción. vivan los derechos  eso... ",,,Madrid,negative,,ryanair|italia
942982335024177152,2017-12-19 04:58:03,neutral,False,0,0,pilotos irlandeses de ryanair desconvocan huelga para el 20 de diciembre #notextanddrive ,,,Caracas,neutral,,notextanddrive
945795582043488256,2017-12-26 23:16:53,neutral,False,0,0,a330 de @iberia aterrizando por la 32l de madrid-barajas #ation #photography #airplane #landing #madrid ,,,Madrid,neutral,iberia,ation|photography|airplane|landing|madrid
948630050974380032,2018-01-03 19:00:03,negative,False,0,0,pasajero de avión sale por puea de emergencia. #qrr #mundo #avión #pasajero #guardicivil #ryanair #londres... ,,,Mexico City,negative,,qrr|mundo|avión|pasajero|guardicivil|ryanair|londres
945510197933383680,2017-12-26 04:22:52,negative,True,0,0,@jrisco @nytimes #tipicodenavidad @iberia perdió mi maleta hace  días  no saben dónde está. tengo medicamentos qu… ,,,Pacific Time (US & Canada),negative,jrisco|nytimes|iberia,tipicodenavidad
948194427906002944,2018-01-02 14:09:02,positive,False,0,0,"#juanmaespinoza acabo de aterrizar en madrid,  he venido probando un nuevo servicio de iberia. sinceramente,... ",,,Pacific Time (US & Canada),positive,,juanmaespinoza
940749061589749760,2017-12-13 01:03:49,neutral,False,0,0,"...mientras tanto sobre el sahara occidental, un lector nuestro nos compae su cena  bordo del @iberia #ib6841 ",,,Buenos Aires,neutral,iberia,ib6841
926185010415198210,2017-11-02 20:31:28,neutral,True,0,0,"@iberia #holaargentina. también es para jar desde argentina, no?",,,,neutral,iberia,holaargentina
931223686186749952,2017-11-16 18:13:22,positive,True,0,0,@iberia #holacolombia nos vemos pronto¡¡,,,,positive,iberia,holacolombia
930440431841828864,2017-11-14 14:21:00,negative,False,0,0,#iberia replantea su estrategia en ecuador ,,,Quito,negative,,iberia
941372414587473921,2017-12-14 18:20:48,negative,False,0,0,#iberia #iberiaplus #iberianocumple @iberia @iberiaexpress aqui en el aeropueo de barajas viendo como una señora… ,,,,negative,iberia|iberiaexpress,iberia|iberiaplus|iberianocumple
950337930719047680,2018-01-08 12:06:33,negative,True,0,0,"@ryanair_es @ryanair @ryanair_es cuao cambio de horario , cada vez mas tarde! #ryanair...os estais superando!",,,,negative,ryanair_es|ryanair|ryanair_es,ryanair
932696741920624640,2017-11-20 19:46:46,negative,False,0,0,#iberia sabéis  te da @iberia después de cobrae casi 3mil euros por un billete en bussines  guinea ecuatorial?… ,,,,negative,iberia,iberia
934104747677765632,2017-11-24 17:01:41,neutral,False,0,0,la venta de productos en cabina supone el 27% de los ingresos anuales de ryanair #empleados… ,,,London,neutral,,empleados
933304439649329157,2017-11-22 12:01:33,positive,False,0,0,#panama cuando tienes mucha ropa  jas con ryanair - cuando tienes mucha ropa  jas con ryanair ,,,Bogota,positive,,panama
948827524355756034,2018-01-04 08:04:44,negative,False,0,0,"cansado de esperar, un pasajero sale por la puea de emergencia de un avión #ryanair ",,,Central America,negative,,ryanair
934847175938510848,2017-11-26 18:11:50,neutral,False,0,0,cuando la #ación se conviió en algo tan #banal como ir en #autobús? @aena @enaire @iberia @vueling #tenemosdebate,,,,neutral,aena|enaire|iberia|vueling,ación|banal|autobús|tenemosdebate
943050826016313346,2017-12-19 09:30:12,positive,False,0,0,barómetro #business: en  de cada  reservas se utiliza la tarjeta frequent flyers de la compañía aérea; @iberia es… ,,,Pacific Time (US & Canada),positive,iberia,business
934244289831424000,2017-11-25 02:16:10,neutral,False,0,0,latinoamérica necesita una aerolínea que haga lo que hace #ryanair en europa... hacer feliz  la gente por muy poco dinero ✈️🏰🎡🏖🏔🕌,,,Bogota,neutral,,ryanair
930045046396739584,2017-11-13 12:09:53,positive,False,0,0,"#empleo: tripulantes cabina pasajeros/as #ryanair entrevistas #oviedo: 15/11/17. buena presencia, trato agradable,… ",,,,positive,,empleo|ryanair|oviedo
948074843336998912,2018-01-02 06:13:51,negative,False,0,0,"me siento alfredo landa volando con #ryanair ahora mismo, no por lo cateto sino por lo ""vintage"" del avión ... me veo frenando con los pies",,"Málaga, España",Madrid,negative,,ryanair
941107206090567681,2017-12-14 00:46:57,positive,False,0,0,de bogotá  parís con amor! 😘bon jour #holaeuropa @iberia ,,,,positive,iberia,holaeuropa
949022398115958784,2018-01-04 20:59:06,neutral,True,0,0,@ferdepablos @juanjearanjuez @iberia @ismaeljorda respuesta correcta don fernando😛😀 pero siempre #halamadrid 😂😂😂,,,Madrid,neutral,ferdepablos|juanjearanjuez|iberia|ismaeljorda,halamadrid
935104164098662400,2017-11-27 11:13:00,positive,True,0,0,"@iberia #holaiberia excelente experiencia  je.. sugerencia, apresurar el proceso de check in  maletas en el ae… ",,,Central Time (US & Canada),positive,iberia,holaiberia
941366150222532609,2017-12-14 17:55:54,neutral,True,0,0,"@ryanair faro, pougal! #travelthursday",,,London,neutral,ryanair,travelthursday
943191165255475201,2017-12-19 18:47:52,positive,False,0,0,"ciudad de mis sueños, hoy digo #holaeuropa con @iberia 🤗🤗 ",,,Central Time (US & Canada),positive,iberia,holaeuropa
943069299266195456,2017-12-19 10:43:36,neutral,False,0,0,"por favor @iberia @vueling , la inceidumbre no es buena compañera, ¿avisan vía mail? #huelga @aeropueobcn ",,,Greenland,neutral,iberia|vueling|aeropueobcn,huelga
927268032128352256,2017-11-05 20:15:01,positive,True,0,0,@iberia #holaargentina pero me gustaría decir hola españa! que lindo  es jar!,,,Buenos Aires,positive,iberia,holaargentina
923474525769134080,2017-10-26 09:00:58,neutral,False,0,0,#compliancenews #antilaft marca de bajo costo de iberia llegará  colombia ,,,,neutral,,compliancenews|antilaft
950343151532806145,2018-01-08 12:27:18,positive,False,0,0,#iberia  #renfe lanzaron hoy impoantes descuentos. enterate acá: ,,,,positive,,iberia|renfe
943903487095656449,2017-12-21 17:58:22,neutral,False,0,0,"estimado comandante del vuelo de @iberia ib522 con salida el sábado  las 19h en pleno #onosoderbi: por favor, infórmenos  bordo 😉 gracias",,,Pacific Time (US & Canada),neutral,iberia,onosoderbi
937567723302858752,2017-12-04 06:22:19,neutral,True,0,0,"@iberia ¿os puedo hacer otra sugerencia? he visto que generáis vídeos propios, pero ¿os atrevéis con #vídeo en dire… ",,,Madrid,neutral,iberia,vídeo
930483025896493059,2017-11-14 17:10:15,neutral,False,0,0,#fraude los tripulantes de cabina de ryanair la denuncian por fraude ,,,,neutral,,fraude
941433692458766336,2017-12-14 22:24:17,neutral,False,0,0,#holaeuropa me gustaria jar con @iberia  conocer nuevos destinos... ,,,,neutral,iberia,holaeuropa
946671814943608832,2017-12-29 09:18:43,neutral,False,0,0,. @iberia dejará de volar  #guineaecuatorial  pair del 23 de enero ,,,Madrid,neutral,iberia,guineaecuatorial
933843093929058305,2017-11-23 23:41:58,neutral,False,0,0,#flightdeal sarasota (srq) - venice (vce) usd 622   iberia ,,,,neutral,,flightdeal
926193301312688128,2017-11-02 21:04:25,neutral,False,0,0,comentario en escribe tus relatos de octubre (iv): con una tripulación de iberia  mairenmairenmu por oli…… #re…,,,Madrid,neutral,,re
935104991311822848,2017-11-27 11:16:17,neutral,False,0,0,rumbo  las palmas de gran canaria con @iberia @iberiaexpress #subeteporlasparedes ,,,Casablanca,neutral,iberia|iberiaexpress,subeteporlasparedes
933694933323657217,2017-11-23 13:53:13,negative,False,0,0,sería un detallazo que para este #blackfriday2017 ryanair ponga vuelos baratos  la mierda  todo el mundo se vaya.,,,Madrid,negative,,blackfriday2017
944353152052154368,2017-12-22 23:45:11,neutral,False,0,0,pepa va de azafata de spanair jajaja genial #tcms12,,,Madrid,neutral,,tcms12
926542388226658307,2017-11-03 20:11:34,negative,True,0,0,@veronicas0t0 @british_airways está bien escrito... 😢 #iberiaybritishpierdenilusiones @iberia,,,Pacific Time (US & Canada),negative,veronicas0t0|british_airways|iberia,iberiaybritishpierdenilusiones
930490650830757888,2017-11-14 17:40:33,negative,False,0,0,"después de sufrir #telefónica, iberia, repsol, no digo que me alegre ver  los creídos del reino de españa hundiénd… ",,,Buenos Aires,negative,,telefónica
942759294067408897,2017-12-18 14:11:45,positive,True,0,0,@iberia #holaeuropa con iberia cada vez más cerca de europa ,,,Bogota,positive,iberia,holaeuropa
927165212674940928,2017-11-05 13:26:27,positive,True,0,0,@iberia #hola argentina,,,,positive,iberia,hola
937395368018444290,2017-12-03 18:57:26,positive,False,0,0,no todos los días se ja en el primer avión de iberia #expoiberia #madrid #espiloto #iberia… ,,,London,positive,,expoiberia|madrid|espiloto|iberia
948329363635867650,2018-01-02 23:05:14,negative,False,0,0,cuando te toca volar con ryanair #otgala9 ,,,Madrid,negative,,otgala9
947061389998379008,2017-12-30 11:06:45,negative,True,0,0,"@iberia, en el #aeropueodezaragoza no tenéis oficina desde hace mucho tiempo, no sigáis mandando  los pax. un saludo",,,,negative,iberia,aeropueodezaragoza
930461130857861120,2017-11-14 15:43:15,negative,False,0,0,que interesante reflexión  caso de gestión de la marca por @juncagem de @iberia en #enamoramkd ✅humildad ✅consiste… ,,,Madrid,negative,juncagem|iberia,enamoramkd
947870824698122242,2018-01-01 16:43:09,neutral,False,0,0,llega el primer #duelodemarcas de marketingdirecto: ryanair vs. easyjet vía mkdirecto,,,Amsterdam,neutral,,duelodemarcas
943146349045911552,2017-12-19 15:49:47,neutral,True,0,0,@brusselsairpo @jsakramer @ryanair_es rogaria que notificarias  los usuarios de mañana que #no habrá huelga  qu… ,,,Athens,neutral,brusselsairpo|jsakramer|ryanair_es,no
932986009452675072,2017-11-21 14:56:13,positive,True,0,0,@miguelmoralnjo @aegve_ @iberia @enterprise @gruponexo @nhhotelses que grande! #supergex,,,,positive,miguelmoralnjo|aegve_|iberia|enterprise|gruponexo|nhhotelses,supergex
938062107790241794,2017-12-05 15:06:49,positive,False,0,0,#iberia expandirá en verano su frecuencia de vuelos  #pueorico ,,,Central Time (US & Canada),positive,,iberia|pueorico
946413604978544640,2017-12-28 16:12:41,negative,False,0,0,   escondite inglés tenías un cojín  ya no lo ves gracias #iberia #3651 #unplacer #sillachicco,,,Madrid,negative,,iberia|unplacer|sillachicco
942557296265134080,2017-12-18 00:49:05,positive,False,0,0,cuando @iberia te incita unas vacaciones en roma 🙋🏽‍♀️🙋🏼‍♀️ #vacacionesdeamigas #holaeuropa ,,,,positive,iberia,vacacionesdeamigas|holaeuropa
942815640867524608,2017-12-18 17:55:40,negative,False,0,0,mi experiencia con comida para celiacos con #iberia la pechuga insípida dura  seca con ensalada de salmón (odio el… ,,,,negative,,iberia
941710874934378496,2017-12-15 16:45:43,positive,False,0,0,juanita @juanihoponpop  yo le decimos #holaeuropa gracias  ❤️❤️❤️❤️❤️❤️❤️@iberia ¡nos vamos para la increíble rom… ,,,,positive,juanihoponpop|iberia,holaeuropa
936371944487837696,2017-11-30 23:10:43,negative,True,0,0,@ryanair #travelthursday alicante,,,,negative,ryanair,travelthursday
926446373641375750,2017-11-03 13:50:02,positive,False,0,0,en un vuelo de iberia se regaló  cada uno un samsung galaxy note  ¿te imaginas haber estado ahí? #note8abordo ,,,Madrid,positive,,note8abordo
949078349795741696,2018-01-05 00:41:26,neutral,False,0,0,la mejor foto tecnológica del año 2017 #womenintechspain #redhat @juliaberp_julia red hat iberia country manager,,"Madrid, Comunidad de Madrid",,neutral,juliaberp_julia,womenintechspain|redhat
923484774240604160,2017-10-26 09:41:42,positive,False,0,0,"selección de 100 tripulantes de cabina, en sevilla, málaga, granada... para la compañía ryanair. #empleo… ",,,Athens,positive,,empleo
923485823839940610,2017-10-26 09:45:52,neutral,False,0,0,"#empleo selección de 100 tripulantes de cabina, en sevilla, málaga, granada… para la compañía ryanair ",,,,neutral,,empleo
930493951055941637,2017-11-14 17:53:40,neutral,True,0,0,"@iberia #holaargentina, que bueno este soeo, que te da la posibilidad de jar!!!",,,,neutral,iberia,holaargentina
941634211043213312,2017-12-15 11:41:05,negative,False,0,0,iberia me sigue puteando con el equipaje. tengo unas ganas brutales de seguir volando con ellos #no,,,Pacific Time (US & Canada),negative,,no
944323070545801219,2017-12-22 21:45:39,negative,False,0,0,#aytalento #lasubcontrata #aitalento ryanair sufre en alemania la primera huelga de pilotos de su historia - ryanai… ,,,Pacific Time (US & Canada),negative,,aytalento|lasubcontrata|aitalento
930405064375758848,2017-11-14 12:00:28,positive,True,0,0,"@iberia #holacolombia hace mucho no jo con iberia, pero el recuerdo es especial, por el je  por el servicio.",,,Bogota,positive,iberia,holacolombia
935102133128630272,2017-11-27 11:04:56,neutral,False,0,0,#lufthansa recupera su liderazgo europeo en tráfico que le quitó #ryanair vía @hosteltur ,,,Madrid,neutral,hosteltur,lufthansa|ryanair
948505628183588865,2018-01-03 10:45:38,neutral,False,0,0,en infojobs he encontrado esta ofea de azafata/ - auxiliar de vuelo ryanair. en granada: #empleo,,,,neutral,,empleo
940648925266137090,2017-12-12 18:25:54,negative,False,0,0,"impresionante la mierda que puede ser  veces jar con #iberia. cojo el avión con tiempo  reserva de asiento, ll… ",,,Amsterdam,negative,,iberia
947509439363518464,2017-12-31 16:47:08,neutral,False,0,0,la apoación de cepeda : para que aitana le pregunte si fue en ryanair #otdirecto31d,,,Pacific Time (US & Canada),neutral,,otdirecto31d
933119994421841920,2017-11-21 23:48:37,positive,False,0,0,"con @iberia, mi destino  un solo click. ¡deseadme suee! #holaargentia. hola 79 destinos europeos al mejor precio ",,,Buenos Aires,positive,iberia,holaargentia
945635699822342144,2017-12-26 12:41:34,negative,False,0,0,#depoesuhn en vuelo de iberia procedente de madrid (españa) llegó la bicicleta del pedalista boyacense… ,,,Central Time (US & Canada),negative,,depoesuhn
934795704882606080,2017-11-26 14:47:18,positive,False,0,0,volar con @ryanair se vuelve muy diveido  placentero cuando tienen auxiliares de vuelo como jacob... vuelo f1886 stn-lis!! 🙂 #ryanair,,"Lisboa, Portugal",Mexico City,positive,ryanair,ryanair
937985457358503936,2017-12-05 10:02:14,neutral,True,0,0,@flytovigo @turisriasbaixas @feprohos @turismodevigo @hotelesdevigo @vigoaeropueo @aeropueovgo #vigo conectar… ,,,,neutral,flytovigo|turisriasbaixas|feprohos|turismodevigo|hotelesdevigo|vigoaeropueo|aeropueovgo,vigo
928015523463524352,2017-11-07 21:45:17,neutral,True,0,0,"@iberia #holacolombia, los mejores @iberia 👌🏻",,,Bogota,neutral,iberia|iberia,holacolombia
928006339783163904,2017-11-07 21:08:47,positive,True,0,0,@iberia #holacolombia me encantaría seguir jando con @iberia,,,,positive,iberia|iberia,holacolombia
926621169108881409,2017-11-04 01:24:37,positive,True,0,0,@iberia por más vueltas al 🌎! #holaargentina,,,Brasilia,positive,iberia,holaargentina
935638255701241856,2017-11-28 22:35:18,positive,False,0,0,#elaccidente1 con iberia esto no pasa!!!,,,London,positive,,elaccidente1
923444318198812672,2017-10-26 07:00:56,negative,True,0,0,"@bintercanarias binter, por qué no dan el teléfono equivalente para el 902? #stop902 por qué obligan  llamar  no… ",,,London,negative,bintercanarias,stop902
940653152365371393,2017-12-12 18:42:42,negative,False,0,0,#maletasperdidas con @iberia. hace tres dias volé con @iberia  mis maletas se quedaron en #medellin. me prometiero… ,,,Eastern Time (US & Canada),negative,iberia|iberia,maletasperdidas|medellin
926358385343246336,2017-11-03 08:00:24,negative,False,0,0,#iberia #iberiaexpress tarjeta de embarque sacada noche anterior empleada no encuentra pasajeros dos maletas pagadas  cobra maleta.,,,,negative,,iberia|iberiaexpress
948716535610314753,2018-01-04 00:43:43,negative,False,0,0,"""así se bajó un pasajero de ryanair hao de esperar para desembarcar"" #tecnologia #feedly",,,Pacific Time (US & Canada),negative,,tecnologia|feedly
925051237174833152,2017-10-30 17:26:16,neutral,False,0,0,"con los fans de #thecure topaste, @ryanair ",,,Madrid,neutral,ryanair,thecure
926940930275512321,2017-11-04 22:35:14,positive,True,0,0,@iberia #holaargentina !!! ojalá tenga suee ✈️,,,Buenos Aires,positive,iberia,holaargentina
950443162291654656,2018-01-08 19:04:42,neutral,False,0,0,ofea postnavideña de @iberia  @aireuropa para ir de #turisteo por menos. ¡por si te interesa empieza hoy 😉! ,,,,neutral,iberia|aireuropa,turisteo
930408786849943553,2017-11-14 12:15:15,positive,True,0,0,"@ryanair estrena nueva ruta entre #valència  #bristol con vuelos  29,99 € ",,,Madrid,positive,ryanair,valència|bristol
943102644415094785,2017-12-19 12:56:07,neutral,False,0,0,#padel mizuno iberia celebra su convención 2018 apostando por el pádel ,,,Madrid,neutral,,padel
949011445869662209,2018-01-04 20:15:35,negative,False,0,0,¿sabrá lo que es que no le quepan las piernas en #ryanair? 😂😂 ,,,Madrid,negative,,ryanair
928025084232691712,2017-11-07 22:23:16,neutral,True,0,0,@iberia #holacolombia 🤚#holaeuropa @iberia quiero ir en diciembre 2017. un abrazo  todos.,,"Bello, Colombia",Bogota,neutral,iberia|iberia,holacolombia|holaeuropa
926083214216777728,2017-11-02 13:46:58,positive,False,0,0,"más info: @ryanair_es lanza #billetes desde 14,99 euros para #volar desde #sevilla… ",,,Pacific Time (US & Canada),positive,ryanair_es,billetes|volar|sevilla
943087068821016576,2017-12-19 11:54:13,neutral,False,0,0,#iberia  otras nueve compañías aéreas cancelan sus vuelos  #turquía vía @hosteltur éxodo… ,,,Madrid,neutral,hosteltur,iberia|turquía
935171401455153152,2017-11-27 15:40:11,neutral,False,0,0,"con @iberia, mi destino  un solo click. ¡prueba suee! #holacolombia 79 destinos europeos al mejor precio ",,,Bogota,neutral,iberia,holacolombia
940602934676606976,2017-12-12 15:23:09,negative,True,0,0,@iberia #ib3723  todos los españoles  mundo entero que tenga pensado jar con iberia. una inclemencia meteoroló… ,,,,negative,iberia,ib3723
940714171599081472,2017-12-12 22:45:10,negative,False,0,0,#segundaxcdo #segundaxcdo saludos desde los angeles esperando que el otro año mi iberia vuelvo de donde nunca debio bajar,,,,negative,,segundaxcdo|segundaxcdo
933792114328113152,2017-11-23 20:19:23,positive,False,0,0,iberia reabre su sala vip en la t4s de barajas totalmente remodelada #mercados,,,West Central Africa,positive,,mercados
930446126876168192,2017-11-14 14:43:38,positive,False,0,0,"ryanair abre nuevas rutas desde #valencia, #alicante, #girona  #sevilla. ",,"Gerona, Cataluña",Madrid,positive,,valencia|alicante|girona|sevilla
927920161918664704,2017-11-07 15:26:21,neutral,True,0,0,"@iberia #holacolombia fui en enero de 2017, voy de nuevo en enero de 2018  no me cansaré de visitar este bello país. :)",,,Madrid,neutral,iberia,holacolombia
941066624311885827,2017-12-13 22:05:42,positive,False,0,0,#amanecer sobre #rusia en rumbo hacia # #japon #a330 #ib6801 @iberia ,,,Casablanca,positive,iberia,amanecer|rusia|japon|ib6801
947184129879179264,2017-12-30 19:14:29,negative,False,0,0,"pagamos precios excesivos para jar  #madrid desde #menorca (hasta 350€ por trayecto, para los no residentes) … ",,,,negative,,madrid|menorca
